"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 03 17:36:59 GMT 2024","Mon Jun 03 17:36:59 GMT 2024","77","API Suite","API Test","com.example.dztc.api.RolesTest","com.example.dztc.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject",""
"passed","Mon Jun 03 17:37:51 GMT 2024","Mon Jun 03 17:37:56 GMT 2024","4951","UI Suite","UI Test","com.example.dztc.ui.CreateNewProjectTest","com.example.dztc.ui.CreateNewProjectTest","userShouldNotBeAbleToCreateNewProjectWithEmptyValues","userShouldNotBeAbleToCreateNewProjectWithEmptyValues",""
"passed","Mon Jun 03 17:36:48 GMT 2024","Mon Jun 03 17:36:49 GMT 2024","207","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCantAddBuildConfigurationToDeletedProject","userCantAddBuildConfigurationToDeletedProject",""
"passed","Mon Jun 03 17:36:52 GMT 2024","Mon Jun 03 17:36:52 GMT 2024","131","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithParentProjectAndNotCopyAssociatedSettings","userCanCreateProjectWithParentProjectAndNotCopyAssociatedSettings",""
"passed","Mon Jun 03 17:36:47 GMT 2024","Mon Jun 03 17:36:48 GMT 2024","268","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithSpecificCharactersInName","userCanCreateBuildConfigurationWithSpecificCharactersInName",""
"passed","Mon Jun 03 17:36:52 GMT 2024","Mon Jun 03 17:36:53 GMT 2024","75","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithSpecialCharacterInName","userCanCreateProjectWithSpecialCharacterInName",""
"passed","Mon Jun 03 17:36:47 GMT 2024","Mon Jun 03 17:36:47 GMT 2024","221","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithIdOutsideOfCharacterLimit","userCanCreateBuildConfigurationWithIdOutsideOfCharacterLimit",""
"passed","Mon Jun 03 17:37:57 GMT 2024","Mon Jun 03 17:38:00 GMT 2024","3129","UI Suite","UI Test","com.example.dztc.ui.CreateNewProjectTest","com.example.dztc.ui.CreateNewProjectTest","userShouldNotBeAbleToCreateNewProjectWithInvalidUrl","userShouldNotBeAbleToCreateNewProjectWithInvalidUrl",""
"passed","Mon Jun 03 17:36:30 GMT 2024","Mon Jun 03 17:36:33 GMT 2024","3231","Surefire suite","Surefire test","com.example.dztc.api.SetupTest","com.example.dztc.api.SetupTest","setAuthSettings","setAuthSettings",""
"passed","Mon Jun 03 17:36:46 GMT 2024","Mon Jun 03 17:36:47 GMT 2024","321","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithIdInCharacterLimit","userCanCreateBuildConfigurationWithIdInCharacterLimit",""
"passed","Mon Jun 03 17:36:49 GMT 2024","Mon Jun 03 17:36:49 GMT 2024","181","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCantCreateBuildConfigurationWithSpecificCharactersInId","userCantCreateBuildConfigurationWithSpecificCharactersInId",""
"passed","Mon Jun 03 17:36:50 GMT 2024","Mon Jun 03 17:36:50 GMT 2024","91","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectOnlyWithIDAndName","userCanCreateProjectOnlyWithIDAndName",""
"passed","Mon Jun 03 17:36:59 GMT 2024","Mon Jun 03 17:36:59 GMT 2024","29","API Suite","API Test","com.example.dztc.api.RolesTest","com.example.dztc.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"passed","Mon Jun 03 17:36:53 GMT 2024","Mon Jun 03 17:36:53 GMT 2024","80","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithinCharactersLimitTest","userCanCreateProjectWithinCharactersLimitTest",""
"passed","Mon Jun 03 17:36:55 GMT 2024","Mon Jun 03 17:36:55 GMT 2024","100","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithSpecialCharacterInID","userCantCreateProjectWithSpecialCharacterInID",""
"passed","Mon Jun 03 17:36:41 GMT 2024","Mon Jun 03 17:36:46 GMT 2024","4951","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanAddNewBuildConfigurationToProject","userCanAddNewBuildConfigurationToProject",""
"passed","Mon Jun 03 17:36:54 GMT 2024","Mon Jun 03 17:36:54 GMT 2024","153","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectWithDeletedParentProject","userCantCreateProjectWithDeletedParentProject",""
"passed","Mon Jun 03 17:36:51 GMT 2024","Mon Jun 03 17:36:51 GMT 2024","79","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectTest","userCanCreateProjectTest",""
"passed","Mon Jun 03 17:36:48 GMT 2024","Mon Jun 03 17:36:48 GMT 2024","196","API Suite","API Test","com.example.dztc.api.BuildConfigurationTest","com.example.dztc.api.BuildConfigurationTest","userCanCreateBuildConfigurationWithoutIdTest","userCanCreateBuildConfigurationWithoutIdTest",""
"passed","Mon Jun 03 17:36:54 GMT 2024","Mon Jun 03 17:36:54 GMT 2024","72","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCantCreateProjectOutOfCharactersLimitTest","userCantCreateProjectOutOfCharactersLimitTest",""
"passed","Mon Jun 03 17:36:51 GMT 2024","Mon Jun 03 17:36:51 GMT 2024","132","API Suite","API Test","com.example.dztc.api.ProjectTest","com.example.dztc.api.ProjectTest","userCanCreateProjectWithParentProject","userCanCreateProjectWithParentProject",""
"passed","Mon Jun 03 17:37:31 GMT 2024","Mon Jun 03 17:37:42 GMT 2024","11095","UI Suite","UI Test","com.example.dztc.ui.CreateBuildConfigurationTest","com.example.dztc.ui.CreateBuildConfigurationTest","authorizedUserToCreateBuildConfiguration","authorizedUserToCreateBuildConfiguration",""
